ansatz,reps,optimizer,n_qubits,n_params,circuit_depth,jz,E_vqe,E_exact,energy_error,Spi_vqe,Spi_exact,wall_time,mean_abs_error,max_abs_error,total_time_s
real_amplitudes,2,SPSA,8,24,12,-1.0,-5.142395888939063,-7.000000000000004,1.8576041110609411,-0.070268279246443,-0.2492115235492106,20.096911907196045,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,-0.75,-6.608801982607731,-7.407012929738359,0.7982109471306282,0.0563853309491965,0.19101213577949788,19.8942129611969,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,-0.5,-6.636403013102231,-7.997992839769597,1.361589826667366,0.015654383988297473,0.2901997465399883,19.98726224899292,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,-0.25,-7.327849433997045,-8.709486004439643,1.3816365704425984,0.31183840461270884,0.391714376429949,19.879554986953735,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,0.0,-8.309304594464695,-9.517540966287283,1.2082363718225881,0.5563808276592248,0.5000000000000002,19.932629823684692,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,0.25,-8.403444191573413,-10.408409905821182,2.004965714247769,0.45142506943558436,0.6173359543556486,19.839664936065674,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,0.5,-10.00903736180239,-11.372996104030038,1.3639587422276485,0.7730399397450737,0.7454650203276718,20.10506319999695,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,0.75,-7.390080309327359,-12.404954492499122,5.014874183171764,0.2587915213037511,0.885662472486995,20.068819999694824,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,1.0,-12.025831070789396,-13.49973039475153,1.4738993239621347,0.9133004659981998,1.0384203741325644,20.13598608970642,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,1.25,-6.8785257458941,-14.653901889341912,7.7753761434478115,0.25316700289679245,1.2030727041020777,19.65973210334778,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,1.5,-14.542788657872942,-15.864651738684879,1.3218630808119372,0.995793791096556,1.3775275319882507,20.476366996765137,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,1.75,-6.9190997607060964,-17.129326787656762,10.210227026950665,0.4328076991113824,1.5582512635535744,20.765142917633057,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,2.0,-15.465254962908617,-18.445096566596643,2.979841603688026,1.3185195938721894,1.7406023218785114,18.084579944610596,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,2.25,-8.542559948216926,-19.808743240436264,11.266183292219338,1.168677523269165,1.9194850509992984,17.951828002929688,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,2.5,-17.737557831849493,-21.216604239097695,3.4790464072482017,2.344761142086927,2.0901395762069104,18.04236602783203,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,2.75,-3.9441279554953845,-22.664654843753375,18.72052688825799,-0.034811745285669216,2.2488093263027764,18.22173571586609,4.334718628532793,18.72052688825799,493.6410005092621
real_amplitudes,2,SPSA,8,24,12,3.0,-21.282932647141696,-24.148682683922633,2.8657500367809376,2.5631059160638934,2.393095751800227,18.21847677230835,4.334718628532793,18.72052688825799,493.6410005092621
